image_path,question,answer
images/train/61+OpzLvndL.jpg,What is the width of this item ?,21.0 centimetre
images/train/61n1+zZiZ4L.jpg,What is the weight of this item ?,400 gram
images/train/71WdaDwygGL.jpg,What is the weight of this item ?,6.0 pound
images/train/51CdT0+xNpL.jpg,What is the height of this item ?,10.0 inch
images/train/71fNBdygkSL.jpg,What is the weight of this item ?,2 kilogram
images/train/71bJTAUT7WL.jpg,What is the weight of this item ?,5.7 gram
images/train/617dC+EDUDL.jpg,What is the weight of this item ?,220.0 gram
images/train/512x2WXftBL.jpg,What is the weight of this item ?,250 gram
images/train/81FAEKU-WgL.jpg,What is the weight of this item ?,450 gram
images/train/61ExIiqOx0L.jpg,What is the depth of this item ?,385.0 millimetre
images/train/51k6IuVJpqL.jpg,What is the height of this item ?,14.5 centimetre
images/train/6194BSywhhL.jpg,What is the depth of this item ?,170.0 millimetre
images/train/81tAx0Cu+eL.jpg,What is the weight of this item ?,200 gram
images/train/81vvKg90WaL.jpg,What is the weight of this item ?,25.0 gram
images/train/619ZZTVVyBL.jpg,What is the width of this item ?,4.5 centimetre
images/train/51kLWjHE3bL.jpg,What is the height of this item ?,30.0 centimetre
images/train/71bdRVHACTL.jpg,What is the voltage of this item ?,12.0 volt
images/train/61u3KFddKeL.jpg,What is the weight of this item ?,95.0 gram
images/train/51Jk-+croaL.jpg,What is the width of this item ?,13.8 centimetre
images/train/71aK+MjRLEL.jpg,What is the volume of this item ?,150.0 millilitre
images/train/614KmYWmQGL.jpg,What is the weight of this item ?,2.0 gram
images/train/819T5t7JbSL.jpg,What is the volume of this item ?,201.0 fluid ounce
images/train/61EOb0tYP0L.jpg,What is the height of this item ?,22.0 inch
images/train/913g44yfYYL.jpg,What is the weight of this item ?,2.0 pound
images/train/617SMXhGJ8L.jpg,What is the depth of this item ?,13.7 inch
images/train/71l9kyqF7YL.jpg,What is the weight of this item ?,52.0 gram
images/train/51nQ0fHmf3L.jpg,What is the width of this item ?,3.5 inch
images/train/71M+fJhXOHL.jpg,What is the weight of this item ?,2.0 pound
images/train/51AlyAGB5jL.jpg,What is the depth of this item ?,7.9 centimetre
images/train/516UB9b5YAS.jpg,What is the depth of this item ?,2.0 inch
images/train/81DEQOsNnSL.jpg,What is the weight of this item ?,"[30.0, 55.0] pound"
images/train/61FDIw0zXLL.jpg,What is the height of this item ?,11.0 centimetre
images/train/612uOa6-VrL.jpg,What is the width of this item ?,2.1 inch
images/train/511ww1TdY7L.jpg,What is the height of this item ?,150.0 centimetre
images/train/81z+PkFeIRL.jpg,What is the weight of this item ?,220.0 gram
images/train/5157npBaWXL.jpg,What is the height of this item ?,33.5 inch
images/train/51tLhOO3ISL.jpg,What is the width of this item ?,29.2 centimetre
images/train/51B3paTmQOL.jpg,What is the depth of this item ?,21.0 centimetre
images/train/51rz3D8U6HL.jpg,What is the height of this item ?,21.7 inch
images/train/91KyhVOjvDL.jpg,What is the weight of this item ?,80.0 milligram
images/train/61vSUESUHhL.jpg,What is the weight of this item ?,0.65 kilogram
images/train/616b43RMUBL.jpg,What is the depth of this item ?,100.0 centimetre
images/train/51DhGeBL-vL.jpg,What is the width of this item ?,10.2 inch
images/train/71+eOXR6G+L.jpg,What is the volume of this item ?,473.2 millilitre
images/train/51tPagGPlVL.jpg,What is the weight of this item ?,28300.0 gram
images/train/51HHSi7ptPL.jpg,What is the depth of this item ?,16.4 foot
images/train/51wkUVvNR4L.jpg,What is the depth of this item ?,16.0 centimetre
images/train/51RFSZ3qKFL.jpg,What is the width of this item ?,23.0 centimetre
images/train/81zb+pr+VxL.jpg,What is the voltage of this item ?,36.0 volt
images/train/91DPiqvzh-L.jpg,What is the weight of this item ?,11.28 ounce
images/train/51aWIMKMFcL.jpg,What is the depth of this item ?,9.45 inch
images/train/51VKYR+MJiL.jpg,What is the height of this item ?,58.5 centimetre
images/train/61BrOMdiTvL.jpg,What is the weight of this item ?,150 gram
images/train/910uZ2VhJGS.jpg,What is the weight of this item ?,2500.0 kilogram
images/train/51RMV2VznWL.jpg,What is the depth of this item ?,18.0 centimetre
images/train/51+eWWfTb6L.jpg,What is the depth of this item ?,32.5 centimetre
images/train/71QSWxA87tL.jpg,What is the weight of this item ?,732.0 gram
images/train/71dunOGCdqL.jpg,What is the volume of this item ?,25.0 millilitre
images/train/51zWetdvFlL.jpg,What is the height of this item ?,23.0 centimetre
images/train/817VirOdlsL.jpg,What is the voltage of this item ?,10.0 volt
images/train/71JuBwVRXML.jpg,What is the weight of this item ?,1.2 gram
images/train/61vtmPLsKFL.jpg,What is the voltage of this item ?,2.0 volt
images/train/513YKWvnxbL.jpg,What is the wattage of this item ?,30.0 watt
images/train/51UesKexpxL.jpg,What is the height of this item ?,46.6 centimetre
images/train/61GEClQVvGL.jpg,What is the width of this item ?,17.5 centimetre
images/train/71rSOpLpIvL.jpg,What is the weight of this item ?,208.0 gram
images/train/611KGBD3P+L.jpg,What is the depth of this item ?,55.0 millimetre
images/train/610gEEcqhiL.jpg,What is the weight of this item ?,1.07 pound
images/train/61VJ-e-pl1L.jpg,What is the weight of this item ?,2.0 gram
images/train/51sMAhVUaKL.jpg,What is the depth of this item ?,200.0 millimetre
images/train/51eJ01pznuL.jpg,What is the height of this item ?,15.0 centimetre
images/train/71J628alA4L.jpg,What is the weight of this item ?,200.0 gram
images/train/71nx1o4RSOL.jpg,What is the weight of this item ?,250 gram
images/train/71frcHxeCnS.jpg,What is the weight of this item ?,20.9 gram
images/train/61ujXz7VS2L.jpg,What is the weight of this item ?,2012.0 gram
images/train/51gdgvoQ2NL.jpg,What is the height of this item ?,36.4 inch
images/train/51Q+2g6KSgL.jpg,What is the width of this item ?,100.0 centimetre
images/train/71e08fLvbzL.jpg,What is the weight of this item ?,2 gram
images/train/71Dk1Gn9ZXL.jpg,What is the weight of this item ?,454.0 gram
images/train/71Zj10DN97L.jpg,What is the wattage of this item ?,60.0 watt
images/train/51ITFOUJaxL.jpg,What is the height of this item ?,12.5 centimetre
images/train/71YEj3x5pVL.jpg,What is the weight of this item ?,4 milligram
images/train/715mUtx9EaL.jpg,What is the weight of this item ?,75.0 gram
images/train/91r-a6v2OQL.jpg,What is the weight of this item ?,60.0 ounce
images/train/71nWqa9WAxL.jpg,What is the weight of this item ?,900.0 milligram
images/train/81HMxVSBvsL.jpg,What is the weight of this item ?,30.0 gram
images/train/619Xn0vVZYL.jpg,What is the depth of this item ?,20.5 centimetre
images/train/71+HE5VpspL.jpg,What is the volume of this item ?,0.2 millilitre
images/train/51eyZkcRYGL.jpg,What is the width of this item ?,48.0 centimetre
images/train/41ym31O2s0L.jpg,What is the weight of this item ?,50.0 gram
images/train/81cW+rQRSYL.jpg,What is the weight of this item ?,4730.0 milligram
images/train/51NBx0I-ijL.jpg,What is the weight of this item ?,23.6 gram
images/train/51SL+7tu1uL.jpg,What is the height of this item ?,1800.0 millimetre
images/train/81Us5VEKy5L.jpg,What is the weight of this item ?,400.0 milligram
images/train/619eUC+uG-L.jpg,What is the width of this item ?,21.0 centimetre
images/train/61AQFsBPRrL.jpg,What is the volume of this item ?,4.0 fluid ounce
images/train/816QjC+PN0L.jpg,What is the wattage of this item ?,250.0 watt
images/train/81n1m+cEK7L.jpg,What is the weight of this item ?,250.0 milligram
images/train/71zGb6aJA0L.jpg,What is the weight of this item ?,18000 milligram
images/train/51CciLTImrL.jpg,What is the width of this item ?,12.0 centimetre
images/train/41L8MfVv5jL.jpg,What is the weight of this item ?,1.0 gram
images/train/51+Mac8HVBL.jpg,What is the depth of this item ?,77.0 centimetre
images/train/61WLoHQnTWL.jpg,What is the voltage of this item ?,5.0 volt
images/train/71K8UfLJXSL.jpg,What is the voltage of this item ?,48.0 volt
images/train/71K+t3P8lZL.jpg,What is the weight of this item ?,4.39 fluid ounce
images/train/71OFyy3RKbL.jpg,What is the weight of this item ?,"[3.5, 5.6] gram"
images/train/819dBru6ylL.jpg,What is the weight of this item ?,60 gram
images/train/51OzMpN5R8L.jpg,What is the depth of this item ?,15.0 centimetre
images/train/61Ex+7499LL.jpg,What is the depth of this item ?,40.0 centimetre
images/train/51tn9xpjcKL.jpg,What is the width of this item ?,18.0 centimetre
images/train/81Cg6vbwnQL.jpg,What is the weight of this item ?,3.0 kilogram
images/train/61b98BUEtcS.jpg,What is the weight of this item ?,53.0 gram
images/train/614DTgV0c5L.jpg,What is the height of this item ?,14.5 centimetre
images/train/71vnm19+SOL.jpg,What is the wattage of this item ?,2.0 watt
images/train/41rlgMVtdsL.jpg,What is the width of this item ?,15.0 centimetre
images/train/71t61wwWBPL.jpg,What is the weight of this item ?,500 milligram
images/train/515cnNFJ4oL.jpg,What is the height of this item ?,29.5 inch
images/train/61BzNKJYvBL.jpg,What is the depth of this item ?,10.0 inch
images/train/51sNl9JdFdL.jpg,What is the depth of this item ?,14.6 centimetre
images/train/81IbbmbEM0L.jpg,What is the weight of this item ?,3650.0 gram
images/train/51Ul1XIh+rL.jpg,What is the width of this item ?,2.0 centimetre
images/train/61D2EpA48ZL.jpg,What is the depth of this item ?,9.5 inch
images/train/51t+f3f1ypL.jpg,What is the width of this item ?,80.0 centimetre
images/train/6196V1uje2L.jpg,What is the weight of this item ?,8.0 ounce
images/train/51px6NW0FBL.jpg,What is the width of this item ?,38.0 centimetre
images/train/51xfxJ9-KmL.jpg,What is the height of this item ?,60.0 centimetre
images/train/613NX5cwWmL.jpg,What is the width of this item ?,80.0 centimetre
images/train/61W8-FA6nVL.jpg,What is the volume of this item ?,30.0 millilitre
images/train/71saG39qMdL.jpg,What is the volume of this item ?,6.0 decilitre
images/train/710W3QdCZsL.jpg,What is the weight of this item ?,14.6 gram
images/train/81brll034wL.jpg,What is the weight of this item ?,1 kilogram
images/train/71t1tPC8bqL.jpg,What is the weight of this item ?,1.0 ounce
images/train/71+ub8qlwsS.jpg,What is the weight of this item ?,300.0 gram
images/train/51Kb48xrxUL.jpg,What is the depth of this item ?,23.6 inch
images/train/61481S7Am0L.jpg,What is the depth of this item ?,8.0 centimetre
images/train/61jNbVXHrgS.jpg,What is the weight of this item ?,16.0 gram
images/train/71Yc+sKcO9L.jpg,What is the voltage of this item ?,5.0 volt
images/train/61md9tWJlpL.jpg,What is the weight of this item ?,"[2.0, 5.0] kilogram"
images/train/51E-AX6flVL.jpg,What is the depth of this item ?,19.69 inch
images/train/51hC8mZtqfL.jpg,What is the height of this item ?,50.0 centimetre
images/train/41LmRxUWTjL.jpg,What is the height of this item ?,60.0 millimetre
images/train/71xNAGlFyWL.jpg,What is the wattage of this item ?,350.0 watt
images/train/519pb2zxisL.jpg,What is the width of this item ?,0.9 inch
images/train/51+Ro7wIAfL.jpg,What is the height of this item ?,30.5 centimetre
images/train/61BP2faDWsL.jpg,What is the weight of this item ?,500.0 milligram
images/train/415szjJrNRL.jpg,What is the weight of this item ?,38.0 gram
images/train/611ttn0RKxL.jpg,What is the height of this item ?,2.23 inch
images/train/51E9CcT5GyL.jpg,What is the height of this item ?,54.0 inch
images/train/61FV38D907L.jpg,What is the weight of this item ?,1 kilogram
images/train/61PvU8mmSRL.jpg,What is the weight of this item ?,650.0 gram
images/train/61DmPtWhwyL.jpg,What is the weight of this item ?,100 gram
images/train/71nijxetGvL.jpg,What is the weight of this item ?,3.0 gram
images/train/51J7wkq+PcL.jpg,What is the depth of this item ?,38.0 millimetre
images/train/51SwKldnPNL.jpg,What is the height of this item ?,70.0 centimetre
images/train/51s4tlJ1nNL.jpg,What is the height of this item ?,3.6 metre
images/train/51eOmzIAUZL.jpg,What is the width of this item ?,4.0 centimetre
images/train/81fFyeJ44qL.jpg,What is the weight of this item ?,200 gram
images/train/51vnEYBwXSL.jpg,What is the width of this item ?,31.0 millimetre
images/train/51f+z7XiC2L.jpg,What is the depth of this item ?,8.0 inch
images/train/71E+3qTSI9L.jpg,What is the weight of this item ?,9.5 pound
images/train/51wUqNVW1TL.jpg,What is the weight of this item ?,26.0 pound
images/train/51+6mvJRWdL.jpg,What is the width of this item ?,3.3 centimetre
images/train/71ij4RtZlvL.jpg,What is the weight of this item ?,150.0 kilogram
images/train/61o9IfK-BqL.jpg,What is the weight of this item ?,67.5 gram
images/train/81Sa3XhRmLL.jpg,What is the weight of this item ?,13.2 ounce
images/train/512uF3Dqm2L.jpg,What is the width of this item ?,22.0 centimetre
images/train/613DakZy2KL.jpg,What is the height of this item ?,70.0 millimetre
images/train/51Cta8CzZ7L.jpg,What is the voltage of this item ?,"[220.0, 240.0] volt"
images/train/71dhUz06RbL.jpg,What is the voltage of this item ?,5.0 volt
images/train/71IMAqcL2hL.jpg,What is the weight of this item ?,5.7 gram
images/train/61+6s+pl5KL.jpg,What is the width of this item ?,37.5 inch
images/train/81yFu3VyfTL.jpg,What is the weight of this item ?,100 gram
images/train/71cv7V9TV6L.jpg,What is the weight of this item ?,500.0 milligram
images/train/61E-o1IESSL.jpg,What is the width of this item ?,8.5 centimetre
images/train/51DuiJqezaL.jpg,What is the depth of this item ?,1.0 metre
images/train/51HUS70Bx0L.jpg,What is the depth of this item ?,10.6 centimetre
images/train/61+k9621OAL.jpg,What is the height of this item ?,19.0 centimetre
images/train/41b37mVfC-L.jpg,What is the depth of this item ?,6.0 centimetre
images/train/71aq9TPt2BL.jpg,What is the weight of this item ?,50.0 kilogram
images/train/61MXkyfjpdL.jpg,What is the weight of this item ?,250.0 gram
images/train/51ELVNC48xL.jpg,What is the width of this item ?,36.5 centimetre
images/train/715ip1ClHqL.jpg,What is the weight of this item ?,1.0 ounce
images/train/61UNzDFFdjL.jpg,What is the weight of this item ?,230 gram
images/train/91vJ3c72PXL.jpg,What is the weight of this item ?,15.0 pound
images/train/51LesxHGJIL.jpg,What is the width of this item ?,23.19 inch
images/train/61+n4F6AjFL.jpg,What is the weight of this item ?,4.0 gram
images/train/51BLLIcwlbL.jpg,What is the height of this item ?,130.0 millimetre
images/train/619JcAmjAdL.jpg,What is the height of this item ?,4.5 centimetre
images/train/815lZRs729L.jpg,What is the weight of this item ?,16.0 ounce
images/train/41FhkRxuJqL.jpg,What is the width of this item ?,45.0 centimetre
images/train/71LwjJAaGdL.jpg,What is the volume of this item ?,150.0 millilitre
images/train/31X+2Q8IQyL.jpg,What is the height of this item ?,0.8 inch
images/train/71X7p00vD+L.jpg,What is the volume of this item ?,30.0 gallon
images/train/81ZkSD684oL.jpg,What is the weight of this item ?,200 gram
images/train/81HT-V0bCgL.jpg,What is the voltage of this item ?,250.0 volt
images/train/71xHQn31elL.jpg,What is the voltage of this item ?,20.0 volt
images/train/81SIInqC5HL.jpg,What is the weight of this item ?,18.0 gram
images/train/51cijmyyGhL.jpg,What is the weight of this item ?,100 milligram
images/train/61EHBO8Dt5S.jpg,What is the height of this item ?,31.0 centimetre
images/train/41CznwnVGSL.jpg,What is the depth of this item ?,23.0 centimetre
images/train/91m7k2V8GtL.jpg,What is the weight of this item ?,2.0 pound
images/train/51Gg2jIxPyL.jpg,What is the width of this item ?,7.0 inch
images/train/719gInzOL9S.jpg,What is the volume of this item ?,4.0 fluid ounce
images/train/41Cvw2m59tL.jpg,What is the weight of this item ?,0.27 gram
images/train/91JHPXlORhL.jpg,What is the weight of this item ?,25.0 pound
images/train/61OrRN-f-TL.jpg,What is the weight of this item ?,25 gram
images/train/51kKaIXxpcL.jpg,What is the height of this item ?,71.0 inch
images/train/71lvOc-2c8L.jpg,What is the volume of this item ?,3.0 gallon
images/train/51X4v0JA3fL.jpg,What is the height of this item ?,5.5 centimetre
images/train/51BcACqeVfL.jpg,What is the width of this item ?,100.0 centimetre
images/train/612jw9SGoxL.jpg,What is the depth of this item ?,31.5 inch
images/train/61EDUUcS56L.jpg,What is the weight of this item ?,6.3 gram
images/train/718MvDQXOfL.jpg,What is the wattage of this item ?,1080.0 horsepower
images/train/71h1v49pmjL.jpg,What is the weight of this item ?,"[360.0, 380.0] gram"
images/train/81a9a4mlPQL.jpg,What is the weight of this item ?,10.0 gram
images/train/71-ug9Nw+rL.jpg,What is the weight of this item ?,0.0 gram
images/train/81GNhY8c2GL.jpg,What is the weight of this item ?,5.88 gram
images/train/71zDRuPDDVL.jpg,What is the weight of this item ?,50.0 gram
images/train/41YPv2uZ3fL.jpg,What is the weight of this item ?,6.3 gram
